open goals,0
Nodes,510
Branches,11
Interactive steps,0
Symbolic execution steps,26
Automode time,801ms
Avg. time per step,1.573ms
Rule applications
Quantifier instantiations,0
One-step Simplifier apps,71
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,2
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,1,195
