open goals,0
Nodes,17,145
Branches,104
Interactive steps,0
Symbolic execution steps,192
Automode time,77.2s
Automode time,77217ms
Avg. time per step,4.504ms
Rule applications
Quantifier instantiations,106
One-step Simplifier apps,2006
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,8
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,25,761
