open goals,0
Nodes,1,665
Branches,16
Interactive steps,0
Symbolic execution steps,104
Automode time,2030ms
Avg. time per step,1.219ms
Rule applications
Quantifier instantiations,0
One-step Simplifier apps,250
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,6
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,3,570
