open goals,0
Nodes,1,300
Branches,47
Interactive steps,0
Symbolic execution steps,179
Automode time,1978ms
Avg. time per step,1.522ms
Rule applications
Quantifier instantiations,0
One-step Simplifier apps,230
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,16
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,4,942
