open goals,0
Nodes,378
Branches,11
Interactive steps,0
Symbolic execution steps,24
Automode time,831ms
Avg. time per step,2.204ms
Rule applications
Quantifier instantiations,0
One-step Simplifier apps,55
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,2
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,929
