open goals,0
Nodes,15,224
Branches,130
Interactive steps,0
Symbolic execution steps,21
Automode time,67.2s
Automode time,67219ms
Avg. time per step,4.415ms
Rule applications
Quantifier instantiations,346
One-step Simplifier apps,1713
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,6
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,19,010
