open goals,0
Nodes,570
Branches,16
Interactive steps,0
Symbolic execution steps,41
Automode time,803ms
Avg. time per step,1.411ms
Rule applications
Quantifier instantiations,2
One-step Simplifier apps,86
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,4
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,1,170
