open goals,0
Nodes,1,088
Branches,26
Interactive steps,0
Symbolic execution steps,128
Automode time,2996ms
Avg. time per step,2.756ms
Rule applications
Quantifier instantiations,0
One-step Simplifier apps,216
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,6
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,2,681
