open goals,0
Nodes,2,658,734
Branches,13,411
Interactive steps,0
Symbolic execution steps,6667
Automode time,18h 33min
Automode time,66817389ms
Avg. time per step,25.131ms
Rule applications
Quantifier instantiations,42160
One-step Simplifier apps,200818
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,15
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,3,050,886
