open goals,0
Nodes,2,144
Branches,25
Interactive steps,0
Symbolic execution steps,9
Automode time,5781ms
Avg. time per step,2.697ms
Rule applications
Quantifier instantiations,38
One-step Simplifier apps,249
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,2
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,2,770
