open goals,0
Nodes,132
Branches,7
Interactive steps,0
Symbolic execution steps,17
Automode time,133ms
Avg. time per step,1.015ms
Rule applications
Quantifier instantiations,0
One-step Simplifier apps,25
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,2
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,482
