open goals,0
Nodes,898
Branches,11
Interactive steps,0
Symbolic execution steps,14
Automode time,3115ms
Avg. time per step,3.472ms
Rule applications
Quantifier instantiations,5
One-step Simplifier apps,65
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,2
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,1,340
