open goals,0
Nodes,1,026
Branches,29
Interactive steps,0
Symbolic execution steps,78
Automode time,1865ms
Avg. time per step,1.819ms
Rule applications
Quantifier instantiations,0
One-step Simplifier apps,172
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,5
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,2,560
