open goals,0
Nodes,11,895
Branches,149
Interactive steps,0
Symbolic execution steps,178
Automode time,24.9s
Automode time,24980ms
Avg. time per step,2.100ms
Rule applications
Quantifier instantiations,34
One-step Simplifier apps,1112
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,6
Block/Loop Contract apps,0
Loop invariant apps,1
Merge Rule apps,0
Total rule apps,17,340
