open goals,0
Nodes,5,116
Branches,67
Interactive steps,0
Symbolic execution steps,57
Automode time,21.6s
Automode time,21637ms
Avg. time per step,4.230ms
Rule applications
Quantifier instantiations,46
One-step Simplifier apps,687
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,3
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,7,177
