open goals,0
Nodes,3,317
Branches,30
Interactive steps,0
Symbolic execution steps,141
Automode time,9616ms
Avg. time per step,2.899ms
Rule applications
Quantifier instantiations,3
One-step Simplifier apps,524
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,7
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,6,358
