open goals,0
Nodes,296
Branches,5
Interactive steps,0
Symbolic execution steps,19
Automode time,383ms
Avg. time per step,1.298ms
Rule applications
Quantifier instantiations,0
One-step Simplifier apps,50
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,1
Block/Loop Contract apps,0
Loop invariant apps,0
Merge Rule apps,0
Total rule apps,635
