open goals,0
Nodes,19,131
Branches,375
Interactive steps,0
Symbolic execution steps,279
Automode time,84.0s
Automode time,84007ms
Avg. time per step,4.391ms
Rule applications
Quantifier instantiations,35
One-step Simplifier apps,2952
SMT solver apps,0
Dependency Contract apps,0
Operation Contract apps,8
Block/Loop Contract apps,0
Loop invariant apps,1
Merge Rule apps,0
Total rule apps,25,465
